place;phase;hackett_class;golvin_class;vasa_class;t_building;dinasty_gr;overall_max;overall_min;overall_m2;arena_max;arena_min;arena_m2;cavea_wide;cavea_height;cavea_m2;seat_est;mod_country;lat;long;elevation_m;bib
charterhouse_on_mendip;;brit#5;;britsup#05;amphitheater;claudian;71.62;61;3431.26;;;612.73;;;2818.53;9060;england;51.305437;-2.720301;294;2019_hackett
charterhouse_on_mendip;;brit#5;;britsup#05;amphitheater;claudian;;;;32;24.4;;;;;;england;51.305437;-2.720301;294;2009_sommer
charterhouse_on_mendip;;brit#5;;britsup#05;amphitheater;claudian;70;61;;32;24;;;;2750;;england;51.305437;-2.720301;294;2016_stelius
deva_victrix;phs_i;brit#6;;britsup#06;amphitheater;flavian;88;76.5;;57.9;48.7;;;;;;england;53.189079;-2.886928;21;2008_wilmott
deva_victrix;phs_i;brit#6;;britsup#06;amphitheater;flavian;88;76.5;5287.3;;;2214.61;;;3072.69;9877;england;53.189079;-2.886928;21;2019_hackett
deva_victrix;phs_ii;brit#6;;britsup#06;amphitheater;late_3rd;98;87;;57;48;;;;4547;;england;53.189079;-2.886928;21;2016_stelius
deva_victrix;phs_ii;brit#6;;britsup#06;amphitheater;late_3rd;95.5;86.6;;56.7;48.3;;;;;;england;53.189079;-2.886928;21;2016_sfsheath_com
noviomagus_regensium;;brit#7;;britsup#07;amphitheater;flavian;70;60;;;;;;;;;england;50.835394;-0.771186;13;2016_sfsheath_com
noviomagus_regensium;;brit#7;;britsup#07;amphitheater;flavian;;;;56.3;45.72;;;;;;england;50.835394;-0.771186;13;2011_amphitheatrum_de
noviomagus_regensium;;brit#7;;britsup#07;amphitheater;flavian;;;;56.3;45.72;;;;;;england;50.835394;-0.771186;13;2008_wilmott
noviomagus_regensium;;brit#7;;britsup#07;amphitheater;flavian;70;58;3188.71;;;2021.64;;;1167.07;3751;england;50.835394;-0.771186;13;2019_hackett
noviomagus_regensium;;brit#7;;britsup#07;amphitheater;flavian;80;77;;58;47;;;;2697;;england;50.835394;-0.771186;13;2016_stelius
corinium_dobunnorum;;brit#8;;britsup#08;amphitheater;ulpio_aelian;89;81;;49;41;;;;;8000;england;51.71151;-1.972188;118;2008_wilmott
corinium_dobunnorum;;brit#8;;britsup#08;amphitheater;ulpio_aelian;;;;49;41;;;;;;england;51.71151;-1.972188;118;2011_amphitheatrum_de
corinium_dobunnorum;;brit#8;;britsup#08;amphitheater;ulpio_aelian;89;81;;49;41;;;;4048;;england;51.71151;-1.972188;118;2016_stelius
corinium_dobunnorum;;brit#8;;britsup#08;amphitheater;ulpio_aelian;89;81;5661.93;;;1577.86;;;4048.07;13127;england;51.71151;-1.972188;118;2019_hackett
corinium_dobunnorum;;brit#8;;britsup#08;amphitheater;ulpio_aelian;;;;48.5;41;;;;;;england;51.71151;-1.972188;118;2009_sommer
durnovaria;;brit#9;;britsup#09;amphitheater;flavian;;66;49.5;;;;;;;;england;50.708044;-2.440246;75;2009_sommer
durnovaria;;brit#9;;britsup#09;amphitheater;flavian;80;77;;58;47;;;;2697;;england;50.708044;-2.440246;75;2016_stelius
durnovaria;;brit#9;;britsup#09;amphitheater;flavian;80;77;;58.2;48.6;;;;;;england;50.708044;-2.440246;75;2008_wilmott
durnovaria;;brit#9;;britsup#09;amphitheater;flavian;88;77;5321.85;;;2221.51;;;3100.34;9965;england;50.708044;-2.440246;75;2019_hackett
durnovaria;;brit#9;;britsup#09;amphitheater;flavian;80;77;;58;47;;;;;;england;50.708044;-2.440246;75;2016_sfsheath_com
durnovaria;;brit#9;;britsup#09;amphitheater;flavian;;;;58.2;48.6;;;;;;england;50.708044;-2.440246;75;2011_amphitheatrum_de
frilford;;brit#10;;britsup#10;amphitheater;undated;;;;;;;;;;;england;55.9365;-3.0546;24;2019_hackett
inveresk;;brit#11;;britinf#01;amphitheater;antonine;;;;31;22;;;;;;scotland;55.9365;-3.0546;24;2008_wilmott
inveresk;;brit#11;;britinf#01;amphitheater;antonine;;;;31;22;;;;;;scotland;55.9365;-3.0546;24;2011_amphitheatrum_de
inveresk;;brit#11;;britinf#01;amphitheater;antonine;;;;;;535.64;;;;;scotland;55.9365;-3.0546;24;2019_hackett
inveresk;;brit#11;;britinf#01;amphitheater;antonine;;;;35;;;;;;1400;scotland;55.9365;-3.0546;24;2007_neighbour
inveresk;;brit#11;;britinf#01;amphitheater;antonine;;;;35;;;;;;2800;scotland;55.9365;-3.0546;24;2007_neighbour
londinium;;brit#12;;britsup#11;amphitheater;flavian;;;;;;;;;;;england;51.515522;-0.092136;14;2016_stelius
londinium;;brit#12;;britsup#11;amphitheater;flavian;;;7133;;;2190;;;4943;15888;england;51.515522;-0.092136;14;2019_hackett
londinium;;brit#12;;britsup#11;amphitheater;flavian;100;85;;60;40;;;;;6500;england;51.515522;-0.092136;14;2016_sfsheath_com
trimontium;;brit#13;;britinf#02;amphitheater;flavian;;;;37;30;;;;;;scotland;55.602889;-2.682222;114;2008_wilmott
trimontium;;brit#13;;britinf#02;amphitheater;flavian;;;;37;23;;;;;;scotland;55.602889;-2.682222;114;2009_sommer
trimontium;;brit#13;;britinf#02;amphitheater;flavian;70;60;3298.67;;;871.79;;;2426.88;7801;scotland;55.602889;-2.682222;114;2019_hackett
trimontium;;brit#13;;britinf#02;amphitheater;flavian;70;60;;37;23;;;;;1500;scotland;55.602889;-2.682222;114;2016_sfsheath_com
trimontium;;brit#13;;britinf#02;amphitheater;flavian;70;60;;37;23;;;;;;scotland;55.602889;-2.682222;114;2011_amphitheatrum_de
rutupiae;;brit#14;;britsup#12;amphitheater;principate;62;50;;;;;;;;;england;51.29;1.326944;17;2008_wilmott
rutupiae;;brit#14;;britsup#12;amphitheater;principate;62;50;2434.73;;;;;;2434.73;7826;england;51.29;1.326944;17;2019_hackett
calleva_atrebatum;phs_i;brit#15;;britsup#13;amphitheater;late_1st;55;54;;43;42;;;;914;;england;51.358881;-1.07547;90;2016_stelius
calleva_atrebatum;phs_i;brit#15;;britsup#13;amphitheater;late_1st;;;;43;42.2;;;;;3000;england;51.358881;-1.07547;90;2008_wilmott
calleva_atrebatum;phs_i;brit#15;;britsup#13;amphitheater;late_1st;;;;43;42.2;;;;;3000;england;51.358881;-1.07547;90;2011_amphitheatrum_de
calleva_atrebatum;phs_ii;brit#15;;britsup#13;amphitheater;2nd_century;;;;44.4;37.5;;;;;3000;england;51.358881;-1.07547;90;2008_wilmott
calleva_atrebatum;phs_ii;brit#15;;britsup#13;amphitheater;2nd_century;;;;44.4;37.5;;;;;3000;england;51.358881;-1.07547;90;2011_amphitheatrum_de
calleva_atrebatum;phs_iii;brit#15;;britsup#13;amphitheater;3rd_century;;;;45.5;39.2;;;;;3000;england;51.358881;-1.07547;90;2008_wilmott
calleva_atrebatum;phs_iii;brit#15;;britsup#13;amphitheater;3rd_century;;;;45.5;39.2;;;;;3000;england;51.358881;-1.07547;90;2011_amphitheatrum_de
calleva_atrebatum;phs_iii;brit#15;;britsup#13;amphitheater;3rd_century;80;70;;49;40;;;;;7147;england;51.358881;-1.07547;90;2016_sfsheath_com
tomen_y_mur;;brit#16;#31;britsup#14;amphitheater;flavian;;;;37;32;;;;;;wales;52.931893;-3.9235;294;2009_sommer
tomen_y_mur;;brit#16;#31;britsup#14;amphitheater;flavian;;;;32;26;;;;;;wales;52.931893;-3.9235;294;2008_wilmott
tomen_y_mur;;brit#16;#31;britsup#14;amphitheater;flavian;52;46;;35;28;;;;1109;;wales;52.931893;-3.9235;294;2016_stelius
tomen_y_mur;;brit#16;#31;britsup#14;amphitheater;flavian;52;46;1878.67;;;871.79;;;1006.88;3236;wales;52.931893;-3.9235;294;2016_stelius
tomen_y_mur;;brit#16;#31;britsup#14;amphitheater;flavian;;;;37;30;;;;;;wales;52.931893;-3.9235;294;2011_amphitheatrum_de
tomen_y_mur;;brit#16;#31;britsup#14;amphitheater;flavian;52;46;;35;28;;;;;2772;wales;52.931893;-3.9235;294;2016_sfsheath_com
isurium_brigantium;;;;britinf#03;amphitheater;principate;;;;;;;;;;;england;54.089722;1.382222;41;2016_sfsheath_com
eboracum;;;;britinf#04;amphitheater;principate;;;;;;;;;;;england;53.958333;-1.080278;13;2016_sfsheath_com
